huc08,huc08_name,huc06_name,huc04_name,huc02_name,huc08_states,huc08_areasqkm
12100303,Lower San Antonio,San Antonio,Central Texas Coastal,Texas-Gulf Region,TX,3845.91
12100304,Cibolo,San Antonio,Central Texas Coastal,Texas-Gulf Region,TX,2212.14
12100401,Central Matagorda Bay,Central Texas Coastal,Central Texas Coastal,Texas-Gulf Region,TX,3556.02
12100402,West Matagorda Bay,Central Texas Coastal,Central Texas Coastal,Texas-Gulf Region,TX,2318.12
12100403,East San Antonio Bay,Central Texas Coastal,Central Texas Coastal,Texas-Gulf Region,TX,1345.59
12100404,West San Antonio Bay,Central Texas Coastal,Central Texas Coastal,Texas-Gulf Region,TX,379.27
12100405,Aransas Bay,Central Texas Coastal,Central Texas Coastal,Texas-Gulf Region,TX,2378.36
12100406,Mission,Central Texas Coastal,Central Texas Coastal,Texas-Gulf Region,TX,2688.63
12100407,Aransas,Central Texas Coastal,Central Texas Coastal,Texas-Gulf Region,TX,2218.68
12110101,Nueces Headwaters,Nueces,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,2115.03
12110102,West Nueces,Nueces,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,2377.96
12110103,Upper Nueces,Nueces,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,4866.9
12110104,Turkey,Nueces,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,4036.42
12110105,Middle Nueces,Nueces,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,8646.22
12110106,Upper Frio,Nueces,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,6063.2
12110107,Hondo,Nueces,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,2867.64
12110108,Lower Frio,Nueces,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,3162.56
12110109,San Miguel,Nueces,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,2211.77
12110110,Atascosa,Nueces,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,3614.44
12110111,Lower Nueces,Nueces,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,3363.68
12110201,North Corpus Christi Bay,Southwestern Texas Coastal,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,453.32
12110202,South Corpus Christi Bay,Southwestern Texas Coastal,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,1304.93
12110203,North Laguna Madre,Southwestern Texas Coastal,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,810.53
12110204,San Fernando,Southwestern Texas Coastal,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,3296.88
12110205,Baffin Bay,Southwestern Texas Coastal,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,5517.04
12110206,Palo Blanco,Southwestern Texas Coastal,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,2437.92
12110207,Central Laguna Madre,Southwestern Texas Coastal,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,9680.13
12110208,South Laguna Madre,Southwestern Texas Coastal,Nueces-Southwestern Texas Coastal,Texas-Gulf Region,TX,7730.32
13010001,Rio Grande Headwaters,Rio Grande Headwaters,Rio Grande Headwaters,Rio Grande Region,CO,3575.77
13010002,Alamosa-Trinchera,Rio Grande Headwaters,Rio Grande Headwaters,Rio Grande Region,"CO,NM",6575.68
13010003,San Luis,Rio Grande Headwaters,Rio Grande Headwaters,Rio Grande Region,CO,4098.02
13010004,Saguache,Rio Grande Headwaters,Rio Grande Headwaters,Rio Grande Region,CO,3478.22
13010005,Conejos,Rio Grande Headwaters,Rio Grande Headwaters,Rio Grande Region,"CO,NM",1986.82
13020101,Upper Rio Grande,Upper Rio Grande,Rio Grande-Elephant Butte,Rio Grande Region,"CO,NM",8429.25
13020102,Rio Chama,Upper Rio Grande,Rio Grande-Elephant Butte,Rio Grande Region,"CO,NM",8179.26
13020201,Rio Grande-Santa Fe,Rio Grande-Elephant Butte,Rio Grande-Elephant Butte,Rio Grande Region,NM,4847.54
13020202,Jemez,Rio Grande-Elephant Butte,Rio Grande-Elephant Butte,Rio Grande Region,NM,2690.91
13020203,Rio Grande-Albuquerque,Rio Grande-Elephant Butte,Rio Grande-Elephant Butte,Rio Grande Region,NM,8328.17
13020204,Rio Puerco,Rio Grande-Elephant Butte,Rio Grande-Elephant Butte,Rio Grande Region,NM,5469.01
13020205,Arroyo Chico,Rio Grande-Elephant Butte,Rio Grande-Elephant Butte,Rio Grande Region,NM,3562.16
13020206,North Plains,Rio Grande-Elephant Butte,Rio Grande-Elephant Butte,Rio Grande Region,NM,3126.78
13020207,Rio San Jose,Rio Grande-Elephant Butte,Rio Grande-Elephant Butte,Rio Grande Region,NM,6727.3
13020208,Plains of San Agustin,Rio Grande-Elephant Butte,Rio Grande-Elephant Butte,Rio Grande Region,NM,5155.6
13020209,Rio Salado,Rio Grande-Elephant Butte,Rio Grande-Elephant Butte,Rio Grande Region,NM,3615.34
13020210,Jornada Del Muerto,Rio Grande-Elephant Butte,Rio Grande-Elephant Butte,Rio Grande Region,NM,4431.2
13020211,Elephant Butte Reservoir,Rio Grande-Elephant Butte,Rio Grande-Elephant Butte,Rio Grande Region,NM,5684.91
13030101,Caballo,Rio Grande-Caballo,Rio Grande-Mimbres,Rio Grande Region,NM,3194.92
13030102,El Paso-Las Cruces,Rio Grande-Caballo,Rio Grande-Mimbres,Rio Grande Region,"MX,NM,TX",14293.93
13030103,Jornada Draw,Rio Grande-Caballo,Rio Grande-Mimbres,Rio Grande Region,NM,3236.33
13030201,Playas Lake,Mimbres,Rio Grande-Mimbres,Rio Grande Region,"MX,NM",18286.54
13030202,Mimbres,Mimbres,Rio Grande-Mimbres,Rio Grande Region,"MX,NM",17304.5
13040100,Rio Grande-Fort Quitman,Rio Grande-Fort Quitman,Rio Grande-Amistad,Rio Grande Region,"MX,NM,TX",8041.36
13040201,Cibolo-Red Light,Rio Grande-Amistad,Rio Grande-Amistad,Rio Grande Region,"MX,TX",9522.33
13040202,Alamito,Rio Grande-Amistad,Rio Grande-Amistad,Rio Grande Region,"MX,TX",4044.95
13040203,Black Hills-Fresno,Rio Grande-Amistad,Rio Grande-Amistad,Rio Grande Region,"MX,TX",7255.75
13040204,Terlingua,Rio Grande-Amistad,Rio Grande-Amistad,Rio Grande Region,TX,2850.9
13040205,Big Bend,Rio Grande-Amistad,Rio Grande-Amistad,Rio Grande Region,"MX,TX",15500.58
13040206,Maravillas,Rio Grande-Amistad,Rio Grande-Amistad,Rio Grande Region,TX,3400.7
13040207,Santiago Draw,Rio Grande-Amistad,Rio Grande-Amistad,Rio Grande Region,TX,2262.34
13040208,Reagan-Sanderson,Rio Grande-Amistad,Rio Grande-Amistad,Rio Grande Region,"MX,TX",6332.46
13040209,San Francisco,Rio Grande-Amistad,Rio Grande-Amistad,Rio Grande Region,TX,2651.59
13040210,Lozier Canyon,Rio Grande-Amistad,Rio Grande-Amistad,Rio Grande Region,"MX,TX",2289.55
13040211,Big Canyon,Rio Grande-Amistad,Rio Grande-Amistad,Rio Grande Region,TX,2084.05
13040212,Amistad Reservoir,Rio Grande-Amistad,Rio Grande-Amistad,Rio Grande Region,"MX,TX",7161.65
13040301,Upper Devils,Devils,Rio Grande-Amistad,Rio Grande Region,TX,6844.37
13040302,Lower Devils,Devils,Rio Grande-Amistad,Rio Grande Region,TX,2259.85
13040303,Dry Devils,Devils,Rio Grande-Amistad,Rio Grande Region,TX,1888.58
13050001,Western Estancia,Rio Grande Closed Basins,Rio Grande Closed Basins,Rio Grande Region,NM,6279.92
13050002,Eastern Estancia,Rio Grande Closed Basins,Rio Grande Closed Basins,Rio Grande Region,NM,1333.11
13050003,Tularosa Valley,Rio Grande Closed Basins,Rio Grande Closed Basins,Rio Grande Region,"NM,TX",17382.02
13050004,Salt Basin,Rio Grande Closed Basins,Rio Grande Closed Basins,Rio Grande Region,"NM,TX",20518.16
13060001,Pecos Headwaters,Upper Pecos,Upper Pecos,Rio Grande Region,NM,9016.33
13060002,Pintada Arroyo,Upper Pecos,Upper Pecos,Rio Grande Region,NM,2667.85
13060003,Upper Pecos,Upper Pecos,Upper Pecos,Rio Grande Region,NM,10897.58
13060004,Taiban,Upper Pecos,Upper Pecos,Rio Grande Region,NM,2086.7
13060005,Arroyo Del Macho,Upper Pecos,Upper Pecos,Rio Grande Region,NM,4847.73
13060006,Gallo Arroyo,Upper Pecos,Upper Pecos,Rio Grande Region,NM,2258.16
13060007,Upper Pecos-Long Arroyo,Upper Pecos,Upper Pecos,Rio Grande Region,NM,8291.35
13060008,Rio Hondo,Upper Pecos,Upper Pecos,Rio Grande Region,NM,4307.51
13060009,Rio Felix,Upper Pecos,Upper Pecos,Rio Grande Region,NM,2446.1
13060010,Rio Penasco,Upper Pecos,Upper Pecos,Rio Grande Region,NM,2777.76
13060011,Upper Pecos-Black,Upper Pecos,Upper Pecos,Rio Grande Region,"NM,TX",11343.16
13070001,Lower Pecos-Red Bluff Reservoir,Lower Pecos,Lower Pecos,Rio Grande Region,"NM,TX",6454.59
13070002,Delaware,Lower Pecos,Lower Pecos,Rio Grande Region,"NM,TX",2046.82
13070003,Toyah,Lower Pecos,Lower Pecos,Rio Grande Region,TX,2913.23
13070004,Salt Draw,Lower Pecos,Lower Pecos,Rio Grande Region,TX,5071.34
13070005,Barrilla Draw,Lower Pecos,Lower Pecos,Rio Grande Region,TX,1831.66
13070006,Coyanosa-Hackberry Draws,Lower Pecos,Lower Pecos,Rio Grande Region,TX,3833.12
13070007,Landreth-Monument Draws,Lower Pecos,Lower Pecos,Rio Grande Region,"NM,TX",16414.38
13070008,Pecos,Lower Pecos,Lower Pecos,Rio Grande Region,TX,4961.85
13070009,Tunas,Lower Pecos,Lower Pecos,Rio Grande Region,TX,2505.35
13070010,Independence,Lower Pecos,Lower Pecos,Rio Grande Region,TX,1997.22
13070011,Howard Draw,Lower Pecos,Lower Pecos,Rio Grande Region,TX,2829.0
13070012,Lower Pecos,Lower Pecos,Lower Pecos,Rio Grande Region,TX,2573.85
13080001,Elm-Sycamore,Rio Grande-Falcon,Rio Grande-Falcon,Rio Grande Region,"MX,TX",10630.79
13080002,San Ambrosia-Santa Isabel,Rio Grande-Falcon,Rio Grande-Falcon,Rio Grande Region,"MX,TX",14939.56
13080003,International Falcon Reservoir,Rio Grande-Falcon,Rio Grande-Falcon,Rio Grande Region,"MX,TX",7292.48
13090001,Los Olmos,Lower Rio Grande,Lower Rio Grande,Rio Grande Region,"MX,TX",8145.84
13090002,Lower Rio Grande,Lower Rio Grande,Lower Rio Grande,Rio Grande Region,"MX,TX",5501.93
13100000,Rio Conchos,Rio Conchos,Rio Conchos,Rio Grande Region,MX,67618.83755654
13110000,Rio Salado,Rio Salado,Rio Salado,Rio Grande Region,MX,60402.54110729
13120000,Rio San Juan,Rio San Juan,Rio San Juan,Rio Grande Region,MX,32796.24198727
14010001,Colorado Headwaters,Colorado Headwaters,Colorado Headwaters,Upper Colorado Region,CO,7515.69
14010002,Blue,Colorado Headwaters,Colorado Headwaters,Upper Colorado Region,CO,1769.36
14010003,Eagle,Colorado Headwaters,Colorado Headwaters,Upper Colorado Region,CO,2518.63
14010004,Roaring Fork,Colorado Headwaters,Colorado Headwaters,Upper Colorado Region,CO,3767.35
14010005,Colorado Headwaters-Plateau,Colorado Headwaters,Colorado Headwaters,Upper Colorado Region,"CO,UT",9909.42
14020001,East-Taylor,Gunnison,Gunnison,Upper Colorado Region,CO,1986.22
14020002,Upper Gunnison,Gunnison,Gunnison,Upper Colorado Region,CO,6245.14
14020003,Tomichi,Gunnison,Gunnison,Upper Colorado Region,CO,2855.88
14020004,North Fork Gunnison,Gunnison,Gunnison,Upper Colorado Region,CO,2509.66
14020005,Lower Gunnison,Gunnison,Gunnison,Upper Colorado Region,CO,4306.26
14020006,Uncompahgre,Gunnison,Gunnison,Upper Colorado Region,CO,2887.22
14030001,Westwater Canyon,Upper Colorado-Dolores,Upper Colorado-Dolores,Upper Colorado Region,"CO,UT",3769.19
14030002,Upper Dolores,Upper Colorado-Dolores,Upper Colorado-Dolores,Upper Colorado Region,"CO,UT",5587.79
14030003,San Miguel,Upper Colorado-Dolores,Upper Colorado-Dolores,Upper Colorado Region,CO,4022.98
14030004,Lower Dolores,Upper Colorado-Dolores,Upper Colorado-Dolores,Upper Colorado Region,"CO,UT",2390.29
14030005,Upper Colorado-Kane Springs,Upper Colorado-Dolores,Upper Colorado-Dolores,Upper Colorado Region,"CO,UT",5891.69
14040101,Upper Green,Upper Green,Great Divide-Upper Green,Upper Colorado Region,WY,7601.9
14040102,New Fork,Upper Green,Great Divide-Upper Green,Upper Colorado Region,WY,3264.76
14040103,Upper Green-Slate,Upper Green,Great Divide-Upper Green,Upper Colorado Region,WY,3963.5
14040104,Big Sandy,Upper Green,Great Divide-Upper Green,Upper Colorado Region,WY,4600.06
14040105,Bitter,Upper Green,Great Divide-Upper Green,Upper Colorado Region,WY,5773.65
14040106,Upper Green-Flaming Gorge Reservoir,Upper Green,Great Divide-Upper Green,Upper Colorado Region,"CO,UT,WY",6476.33
14040107,Blacks Fork,Upper Green,Great Divide-Upper Green,Upper Colorado Region,"UT,WY",7106.46
14040108,Muddy,Upper Green,Great Divide-Upper Green,Upper Colorado Region,"UT,WY",2500.18
14040109,Vermilion,Upper Green,Great Divide-Upper Green,Upper Colorado Region,"CO,WY",2524.01
14040200,Great Divide Closed Basin,Great Divide Closed Basin,Great Divide-Upper Green,Upper Colorado Region,WY,9947.54
14050001,Upper Yampa,White-Yampa,White-Yampa,Upper Colorado Region,CO,6784.98
14050002,Lower Yampa,White-Yampa,White-Yampa,Upper Colorado Region,CO,4065.17
14050003,Little Snake,White-Yampa,White-Yampa,Upper Colorado Region,"CO,WY",7926.9
14050004,Muddy,White-Yampa,White-Yampa,Upper Colorado Region,WY,2607.44
14050005,Upper White,White-Yampa,White-Yampa,Upper Colorado Region,CO,3532.9
14050006,Piceance-Yellow,White-Yampa,White-Yampa,Upper Colorado Region,CO,2368.33
14050007,Lower White,White-Yampa,White-Yampa,Upper Colorado Region,"CO,UT",7056.89
14060003,Duchesne,Lower Green,Lower Green,Upper Colorado Region,UT,6938.95
14060004,Strawberry,Lower Green,Lower Green,Upper Colorado Region,UT,3016.14
14060005,Lower Green-Desolation Canyon,Lower Green,Lower Green,Upper Colorado Region,UT,5040.04
14060006,Willow,Lower Green,Lower Green,Upper Colorado Region,UT,2470.69
14060007,Price,Lower Green,Lower Green,Upper Colorado Region,UT,4886.17
14060008,Lower Green,Lower Green,Lower Green,Upper Colorado Region,UT,4836.73
14060009,San Rafael,Lower Green,Lower Green,Upper Colorado Region,UT,6301.72
14060010,Lower Green-Diamond,Lower Green,Lower Green,Upper Colorado Region,"CO,UT",4211.05
14070001,Upper Lake Powell,Upper Colorado-Dirty Devil,Upper Colorado-Dirty Devil,Upper Colorado Region,UT,7406.28
14070002,Muddy,Upper Colorado-Dirty Devil,Upper Colorado-Dirty Devil,Upper Colorado Region,UT,4016.83
14070003,Fremont,Upper Colorado-Dirty Devil,Upper Colorado-Dirty Devil,Upper Colorado Region,UT,5128.3
14070004,Dirty Devil,Upper Colorado-Dirty Devil,Upper Colorado-Dirty Devil,Upper Colorado Region,UT,2183.61
14070005,Escalante,Upper Colorado-Dirty Devil,Upper Colorado-Dirty Devil,Upper Colorado Region,UT,5247.57
14070006,Lower Lake Powell,Upper Colorado-Dirty Devil,Upper Colorado-Dirty Devil,Upper Colorado Region,"AZ,UT",7606.1
14070007,Paria,Upper Colorado-Dirty Devil,Upper Colorado-Dirty Devil,Upper Colorado Region,"AZ,UT",3675.96
14080101,Upper San Juan,Upper San Juan,San Juan,Upper Colorado Region,"CO,NM",8886.23
14080102,Piedra,Upper San Juan,San Juan,Upper Colorado Region,CO,1751.83
14080103,Blanco Canyon,Upper San Juan,San Juan,Upper Colorado Region,NM,4438.87
14080104,Animas,Upper San Juan,San Juan,Upper Colorado Region,"CO,NM",3547.44
14080105,Middle San Juan,Upper San Juan,San Juan,Upper Colorado Region,"AZ,CO,NM",5037.47
14080106,Chaco,Upper San Juan,San Juan,Upper Colorado Region,"AZ,NM",11845.71
14080107,Mancos,Upper San Juan,San Juan,Upper Colorado Region,"CO,NM",2077.04
14080201,Lower San Juan-Four Corners,Lower San Juan,San Juan,Upper Colorado Region,"AZ,CO,NM,UT",5165.45
14080202,McElmo,Lower San Juan,San Juan,Upper Colorado Region,"CO,UT",1856.91
14080203,Montezuma,Lower San Juan,San Juan,Upper Colorado Region,"CO,UT",3027.68
14080204,Chinle,Lower San Juan,San Juan,Upper Colorado Region,"AZ,NM,UT",10616.74
14080205,Lower San Juan,Lower San Juan,San Juan,Upper Colorado Region,"AZ,UT",6317.74
15010001,Lower Colorado-Marble Canyon,Lower Colorado-Lake Mead,Lower Colorado-Lake Mead,Lower Colorado Region,AZ,3802.9
15010002,Grand Canyon,Lower Colorado-Lake Mead,Lower Colorado-Lake Mead,Lower Colorado Region,AZ,6607.57
15010003,Kanab,Lower Colorado-Lake Mead,Lower Colorado-Lake Mead,Lower Colorado Region,"AZ,UT",6121.33
15010004,Havasu Canyon,Lower Colorado-Lake Mead,Lower Colorado-Lake Mead,Lower Colorado Region,AZ,7599.02
15010005,Lake Mead,Lower Colorado-Lake Mead,Lower Colorado-Lake Mead,Lower Colorado Region,"AZ,NV",7493.67
15010006,Grand Wash,Lower Colorado-Lake Mead,Lower Colorado-Lake Mead,Lower Colorado Region,"AZ,NV",2419.85
15010007,Red Lake,Lower Colorado-Lake Mead,Lower Colorado-Lake Mead,Lower Colorado Region,AZ,3663.42
15010008,Upper Virgin,Lower Colorado-Lake Mead,Lower Colorado-Lake Mead,Lower Colorado Region,UT,5654.3
15010009,Fort Pearce Wash,Lower Colorado-Lake Mead,Lower Colorado-Lake Mead,Lower Colorado Region,"AZ,UT",4326.73
15010010,Lower Virgin,Lower Colorado-Lake Mead,Lower Colorado-Lake Mead,Lower Colorado Region,"AZ,NV,UT",5337.72
15010011,White,Lower Colorado-Lake Mead,Lower Colorado-Lake Mead,Lower Colorado Region,NV,7447.63
15010012,Muddy,Lower Colorado-Lake Mead,Lower Colorado-Lake Mead,Lower Colorado Region,NV,4696.31
15010013,Meadow Valley Wash,Lower Colorado-Lake Mead,Lower Colorado-Lake Mead,Lower Colorado Region,"NV,UT",6570.15
15010014,Detrital Wash,Lower Colorado-Lake Mead,Lower Colorado-Lake Mead,Lower Colorado Region,AZ,1795.62
15010015,Las Vegas Wash,Lower Colorado-Lake Mead,Lower Colorado-Lake Mead,Lower Colorado Region,NV,4865.51
15020001,Little Colorado Headwaters,Little Colorado,Little Colorado,Lower Colorado Region,"AZ,NM",2085.52
15020002,Upper Little Colorado,Little Colorado,Little Colorado,Lower Colorado Region,"AZ,NM",4199.52
15020003,Carrizo Wash,Little Colorado,Little Colorado,Lower Colorado Region,"AZ,NM",5852.07
15020004,Zuni,Little Colorado,Little Colorado,Lower Colorado Region,"AZ,NM",6909.41
15020005,Silver,Little Colorado,Little Colorado,Lower Colorado Region,AZ,2456.8
15020006,Upper Puerco,Little Colorado,Little Colorado,Lower Colorado Region,"AZ,NM",4951.24
15020007,Lower Puerco,Little Colorado,Little Colorado,Lower Colorado Region,AZ,2889.7
15020008,Middle Little Colorado,Little Colorado,Little Colorado,Lower Colorado Region,AZ,6561.39
15020009,Leroux Wash,Little Colorado,Little Colorado,Lower Colorado Region,AZ,2106.65
15020010,Chevelon Canyon,Little Colorado,Little Colorado,Lower Colorado Region,AZ,2123.64
15020011,Cottonwood Wash,Little Colorado,Little Colorado,Lower Colorado Region,AZ,4342.5
15020012,Corn-Oraibi,Little Colorado,Little Colorado,Lower Colorado Region,AZ,1895.56
15020013,Polacca Wash,Little Colorado,Little Colorado,Lower Colorado Region,AZ,2972.54
15020014,Jadito Wash,Little Colorado,Little Colorado,Lower Colorado Region,AZ,2432.49
15020015,Canyon Diablo,Little Colorado,Little Colorado,Lower Colorado Region,AZ,3106.55
15020016,Lower Little Colorado,Little Colorado,Little Colorado,Lower Colorado Region,AZ,6201.82
15020017,Dinnebito Wash,Little Colorado,Little Colorado,Lower Colorado Region,AZ,2121.58
15020018,Moenkopi Wash,Little Colorado,Little Colorado,Lower Colorado Region,AZ,6868.47
15030101,Havasu-Mohave Lakes,Lower Colorado,Lower Colorado,Lower Colorado Region,"AZ,CA,NV",7207.81
15030102,Piute Wash,Lower Colorado,Lower Colorado,Lower Colorado Region,"CA,NV",2664.86
15030103,Sacramento Wash,Lower Colorado,Lower Colorado,Lower Colorado Region,AZ,3449.44
15030104,Imperial Reservoir,Lower Colorado,Lower Colorado,Lower Colorado Region,"AZ,CA",8924.28
15030105,Bouse Wash,Lower Colorado,Lower Colorado,Lower Colorado Region,AZ,4185.3
15030106,Tyson Wash,Lower Colorado,Lower Colorado,Lower Colorado Region,AZ,1850.44
15030107,Lower Colorado,Lower Colorado,Lower Colorado,Lower Colorado Region,"AZ,CA,MX",3992.77
15030108,Yuma Desert,Lower Colorado,Lower Colorado,Lower Colorado Region,"AZ,MX",7550.75
15030201,Big Sandy,Bill Williams,Lower Colorado,Lower Colorado Region,AZ,5576.22
15030202,Burro,Bill Williams,Lower Colorado,Lower Colorado Region,AZ,1846.91
15030203,Santa Maria,Bill Williams,Lower Colorado,Lower Colorado Region,AZ,3710.89
15030204,Bill Williams,Bill Williams,Lower Colorado,Lower Colorado Region,AZ,2783.02
15040001,Upper Gila,Upper Gila,Upper Gila,Lower Colorado Region,NM,5133.27
15040002,Upper Gila-Mangas,Upper Gila,Upper Gila,Lower Colorado Region,"AZ,NM",5305.34
15040003,Animas Valley,Upper Gila,Upper Gila,Lower Colorado Region,"AZ,NM",5863.93
15040004,San Francisco,Upper Gila,Upper Gila,Lower Colorado Region,"AZ,NM",7257.38
15040005,Upper Gila-San Carlos Reservoir,Upper Gila,Upper Gila,Lower Colorado Region,AZ,7171.81
15040006,San Simon,Upper Gila,Upper Gila,Lower Colorado Region,"AZ,NM",5828.89
15040007,San Carlos,Upper Gila,Upper Gila,Lower Colorado Region,AZ,2786.71
15050100,Middle Gila,Middle Gila,Middle Gila,Lower Colorado Region,AZ,8508.05
15050201,Willcox Playa,San Pedro-Willcox,Middle Gila,Lower Colorado Region,AZ,4285.02
15050202,Upper San Pedro,San Pedro-Willcox,Middle Gila,Lower Colorado Region,"AZ,MX",6423.99
15050203,Lower San Pedro,San Pedro-Willcox,Middle Gila,Lower Colorado Region,AZ,5133.36
15050301,Upper Santa Cruz,Santa Cruz,Middle Gila,Lower Colorado Region,"AZ,MX",6800.81
15050302,Rillito,Santa Cruz,Middle Gila,Lower Colorado Region,AZ,2384.94
15050303,Lower Santa Cruz,Santa Cruz,Middle Gila,Lower Colorado Region,AZ,4357.83
15050304,Brawley Wash,Santa Cruz,Middle Gila,Lower Colorado Region,AZ,3649.17
15050305,Aguirre Valley,Santa Cruz,Middle Gila,Lower Colorado Region,AZ,1899.01
15050306,Santa Rosa Wash,Santa Cruz,Middle Gila,Lower Colorado Region,AZ,3130.76
15060101,Black,Salt,Salt,Lower Colorado Region,AZ,3241.21
15060102,White,Salt,Salt,Lower Colorado Region,AZ,1653.02
15060103,Upper Salt,Salt,Salt,Lower Colorado Region,AZ,5579.22
15060104,Carrizo,Salt,Salt,Lower Colorado Region,AZ,1838.82
